vertices,time
240,595496564
240,525544343
240,596033803
240,733190652
240,632065810
240,891232506
240,544661925
240,620575584
240,605597468
240,597000885
240,596803163
240,604899407
240,593707604
240,648753728
240,551864491
240,678037116
240,623814167
240,746214870
240,561797889
240,779842687
240,552734900
240,645786643
240,632677798
240,676454177
240,645206057
240,547544978
240,669350139
240,609242933
240,606586332
240,757700089
240,630622925
240,548633084
240,535578850
240,546628675
240,570142420
240,549196939
240,569984653
245,716827605
245,782765300
245,615249813
245,846707592
245,692172446
245,646876227
245,582293560
245,670293037
245,696329299
245,676265230
245,672815213
245,723203544
245,597571615
245,596183355
245,860365482
245,678176089
245,901623000
245,833524100
245,577088096
245,830287321
245,723405369
245,578339340
245,525394982
245,642807413
245,550528599
245,653326228
245,611755131
245,717368266
245,480320796
245,716649313
245,598005066
245,678502678
245,573651047
245,769831232
245,663856108
245,635108559
245,690467952
245,562263762
245,686085538
245,650300489
245,623889945
245,788285334
245,723459181
245,863181572
245,585591688
245,758448601
245,591982238
245,657993284
245,713627724
245,519404938
245,574407159
245,674755561
245,620613179
245,618895471
245,628006811
245,821069940
245,786021244
245,691223392
245,542157292
245,676048731
245,578902134
245,515215035
245,715067519
245,730012686
245,619818760
245,708932334
245,843627879
245,469578465
245,897256585
245,560698555
245,701509813
245,648530028
245,634277289
245,626845113
245,638171099
245,841943871
245,658290084
245,519772323
245,500716284
245,664891141
245,669711415
245,544632866
245,532112574
245,770723415
245,764193330
245,615918808
245,642102936
245,659281188
245,509084590
245,610536107
245,693606962
245,612126853
245,700805176
245,657194653
245,710527368
245,593916129
245,727534297
245,657617914
245,816053458
245,775634121
250,705538099
250,587688477
250,943359675
250,651349335
250,927425684
250,890349301
250,874263398
250,854733407
250,825124124
250,623257683
250,428056546
250,694185335
250,624767551
250,579703037
250,749300935
250,816412379
250,822895539
250,662615230
250,660986359
250,712939892
250,853592156
250,893334380
250,839423509
250,747279718
250,669471647
250,778976546
250,578024331
250,758242184
250,616465455
250,771485221
250,832551495
250,665507670
250,693213538
250,684473205
250,825667594
250,622167229
250,805298022
250,779790323
250,704377226
250,875705430
250,832473377
250,728349517
250,696938004
250,532425481
250,678037921
250,779013695
250,716200935
250,1004952475
250,686411665
250,743881877
250,655830374
250,664348054
250,816474947
250,693144521
250,584006361
250,592399930
250,687315658
250,602012677
250,839867689
250,682360110
250,660657372
250,802215587
250,665502372
250,516219616
250,763812675
250,708934050
250,827806420
250,858063998
250,584758247
250,649990442
250,561604315
250,598026777
250,659729746
250,651500870
250,939926130
250,680598990
250,919433632
250,904800871
250,793568397
250,787043615
250,757602504
250,643847444
250,798926886
250,782288378
250,724544869
250,838715639
250,933324978
250,677475858
250,864212879
250,782878706
250,613771338
250,632773819
250,707999897
250,747308894
250,584290000
250,730231425
250,574366808
250,572605373
250,786330217
250,770149597
255,816354455
255,789838008
255,887619891
255,887524629
255,912839365
255,654815955
255,745576750
255,686964741
255,597023066
255,805178440
255,688620720
255,852355095
255,856785995
255,789520112
255,903576419
255,652745833
255,813946523
255,788723704
255,762220666
255,909611409
255,861196587
255,622317777
255,746395202
255,825831200
255,626971129
255,804890934
255,746672416
255,842620302
255,788621267
255,853074028
255,859985605
255,693467431
255,779630829
255,729199434
255,781261174
255,693795769
255,460215643
255,581800102
255,783985120
255,603532952
255,938981195
255,889394409
255,850183331
255,835319595
255,925239283
255,939789638
255,750845490
255,804147081
255,873406287
255,625131927
255,700638573
255,856543025
255,840984354
255,583409652
255,817104402
255,867960168
255,795344667
255,686106110
255,887532155
255,888366989
255,742391948
255,690201978
255,734453548
255,677315213
255,847415920
255,834737147
255,528545832
255,546652304
255,946410852
255,618055828
255,736722961
255,513071882
255,894004513
255,734552530
255,623635505
255,860289016
255,706203335
255,850731519
255,792020951
255,800350338
255,754895238
255,648792967
255,790433989
255,606723498
255,808720937
255,801046609
255,684543764
255,1052181616
255,843057767
255,770193551
255,823784435
255,714906468
255,629121680
255,847358834
255,737867158
255,682966724
255,685646174
255,905798002
255,970735900
255,878884704
260,904415609
260,789957478
260,734824397
260,938562186
260,882900953
260,831724677
260,662172854
260,762433689
260,940813228
260,1058746043
260,977176617
260,889311767
260,711232622
260,712738156
260,939213838
260,683898521
260,881397046
260,616043918
260,749826793
260,685188312
260,850551318
260,861346226
260,924046362
260,731892979
260,746979238
260,817838902
260,720830717
260,950689660
260,881360883
260,650721169
260,753383064
260,941783588
260,911150457
260,956874460
260,751925309
260,941851830
260,877312245
260,714668567
260,701901579
260,809363771
260,867167928
260,951637027
260,752882024
260,925809362
260,788727459
260,917559531
260,755173921
260,823718675
260,740494700
260,846728681
260,794439883
260,968010885
260,951365944
260,815096102
260,815868399
260,800543626
260,876786185
260,959476057
260,781596059
260,896383761
260,887402517
260,1049928468
260,869245788
260,908245589
260,732489777
260,819267954
260,813419952
260,793077587
260,915977262
260,847830585
260,622548214
260,924023211
260,663071360
260,725378292
260,715913484
260,960577336
260,767352178
260,899205127
260,792509317
260,678406552
260,737605366
260,845553436
260,892702134
260,881130039
260,998446352
260,745565025
260,585272186
260,669420697
260,847338028
260,1018777283
260,1013892061
260,772787716
260,834991229
260,749660989
260,777485244
260,617656694
260,1056273592
260,798610244
260,992419992
260,944309607
265,678898560
265,674257254
265,934881659
265,1024824116
265,857662798
265,876192342
265,747734281
265,960004004
265,844998117
265,752617883
265,874554730
265,936191091
265,839782753
265,903232613
265,954041582
265,934154236
265,796174853
265,935996152
265,963711724
265,870407086
265,739680525
265,916762417
265,717246006
265,811593100
265,810767353
265,753478871
265,1120488348
265,940690604
265,769523103
265,826441185
265,1116649421
265,718016091
265,908790572
265,695728236
265,1042932728
265,1056450590
265,1044104619
265,764894362
265,942231168
265,677373940
265,1247660107
265,621828819
265,851682285
265,824955254
265,861548104
265,1136923649
265,1045895898
265,681429714
265,742662930
265,877485404
265,936166723
265,935048139
265,983141451
265,1080048439
265,1067470093
265,937723118
265,1112632545
265,968788632
265,825806326
265,861964806
265,780901551
265,1033552446
265,798719515
265,1043749002
265,988309867
265,1131823509
265,906906822
265,862561968
265,824279481
265,875513109
265,972658419
265,891058387
265,996582657
265,1017590893
265,930651125
265,843800248
265,902226313
265,1045574030
265,936017478
265,1102351027
265,619045789
265,868425041
265,985625471
265,866224366
265,939552542
265,878144037
265,1072227842
265,866140485
265,851320791
265,936996824
265,737048694
265,958006648
265,821660247
265,975927671
265,1078661354
265,859054321
265,997626704
265,1069078305
265,1059578524
265,823504682
270,823341645
270,1165998457
270,1288153200
270,892709854
270,939945649
270,1061256694
270,1115816731
270,945117728
270,904862828
270,1080168301
270,949062122
270,1040043023
270,816563258
270,972115943
270,1170811011
270,1316638515
270,1007826925
270,916239246
270,990552750
270,955235841
270,1316517993
270,918290427
270,991005201
270,852063030
270,954088115
270,1096004959
270,952384294
270,866776262
270,861400727
270,1049347866
270,883930482
270,924991777
270,999146864
270,938159403
270,999685584
270,862056209
270,831893297
270,917801772
270,926584899
270,907500276
270,1015540561
270,789785081
270,911990593
270,852948745
270,1085704932
270,993599041
270,975649415
270,850706432
270,877880631
270,811776232
270,971934213
270,909106716
270,978568640
270,1040549613
270,1088909915
270,810559119
270,850631629
270,991964376
270,767458463
270,890615591
270,839677783
270,956068517
270,849553767
270,926612548
270,1043871015
270,1072951023
270,861124331
270,1248997360
270,941234219
270,1036380659
270,965945802
270,934757076
270,965222953
270,868312235
270,1016509418
270,899669610
270,902334041
270,1261831419
270,966235704
270,1044453434
270,1018114587
270,863517828
270,824412573
270,817174261
270,1249251740
270,1070706622
270,1062735689
270,1118934828
270,969066604
270,821948524
270,1146423887
270,858545733
270,1038088410
270,1013390550
270,852180446
270,920461533
270,970460676
270,784647346
270,559017904
270,856670167
275,944400765
275,841915569
275,1120194363
275,784298369
275,750487437
275,1001781928
275,999605484
275,1180501879
275,1234623831
275,810009740
275,951413956
275,1090804714
275,826520251
275,978078383
275,1126664479
275,769632271
275,1000662301
275,1062992849
275,1141596019
275,1139796730
275,1063060520
275,815106059
275,968448703
275,1198770470
275,1042678980
275,964012107
275,1048436619
275,1259269862
275,1273213457
275,942307616
275,1118505476
275,834116453
275,1067076084
275,1139289594
275,1103993525
275,1059754045
275,1299159651
275,1114629335
275,771984053
275,1234099108
275,1200746047
275,1215758635
275,1292784292
275,1010542023
275,1021691289
275,1030435963
275,1304977572
275,1073783426
275,1119794762
275,1019579805
275,1018907679
275,1027408606
275,838026867
275,1127413456
275,919529437
275,1077088499
275,1076931671
275,1115061344
275,1051492758
275,1251050108
275,1036936354
275,1172507919
275,1168688582
275,869975177
275,975472754
275,1025078809
275,1249915961
275,1117641973
275,1032393127
275,1100681457
275,928744898
275,1017819835
275,982703617
275,1012107792
275,1102263198
275,841516884
275,932101743
275,1054279681
275,950338476
275,789726968
275,1070957991
275,1331743671
275,1076530486
275,898401729
275,1084526840
275,1095234786
275,919515427
275,927660088
275,972580534
275,1023979469
275,1234878734
275,1053224943
275,954124731
275,1129183550
275,826964206
275,1198245113
275,841146743
275,803292750
275,1033522395
275,1071253171
280,1154519276
280,1244812769
280,1163987991
280,1167561709
280,1125753608
280,991288232
280,1102140040
280,1338081807
280,1002216033
280,1164294630
280,976776154
280,1022521884
280,1167624169
280,1305414340
280,953212218
280,1107737266
280,1185645889
280,709466820
280,1171089088
280,1045879566
280,1194219976
280,1181401526
280,1250154202
280,904066950
280,964958389
280,897452656
280,1165348797
280,877854844
280,1208527811
280,1003624124
280,1186524230
280,1207824250
280,1301097423
280,1182393936
280,1342521045
280,1092462670
280,948332897
280,1101925713
280,1168022312
280,1092120131
280,1360291000
280,1259708054
280,1203852058
280,1159437885
280,895097750
280,1172053888
280,1015964719
280,1117530563
280,909902640
280,1268622610
280,1297776050
280,1263558283
280,1063954867
280,1220402477
280,1217543865
280,1327893591
280,1205965904
280,1064694003
280,1244156259
280,931185223
280,1025954256
280,1159052024
280,1137234939
280,1064694498
280,1005939445
280,1311940390
280,1050537614
280,1149434624
280,1178971431
280,1179044164
280,1053284816
280,1126582760
280,1308236096
280,1075087758
280,1149139444
280,1201845101
280,726360124
280,1147854694
280,1255632595
280,895159799
280,1052176433
280,1036304027
280,875148011
280,937621180
280,1075966886
280,956022004
280,1316084710
280,1103675205
280,979413851
280,1031768209
280,1183934259
280,1280268946
280,972816628
280,1202841619
280,1078545893
280,1100718050
280,1031385479
280,1089396375
280,1251436127
280,1417764484
285,1488466100
285,995527224
285,1203827949
285,1284768646
285,1046040108
285,955915465
285,1206893631
285,1399693090
285,1287684900
285,1374087632
285,1146553952
285,1334893712
285,1078063472
285,1233776886
285,1108580281
285,1494792101
285,875535332
285,1085610736
285,991438218
285,1050612221
285,943345938
285,1296912434
285,971039574
285,1239516538
285,1290926809
285,1161600541
285,1033572007
285,1205703853
285,1260860542
285,1304672809
285,1397271772
285,1044737242
285,933411767
285,1425307752
285,1141056184
285,1120368480
285,1404392975
285,1041757249
285,1148759527
285,1131553881
285,1427924640
285,1194029309
285,1061775136
285,1502304809
285,1105540566
285,1130920250
285,1390519454
285,1017177525
285,1255236860
285,1146341312
285,981775315
285,1102724785
285,1326870066
285,1180481245
285,969095771
285,933707421
285,1115602195
285,1106660082
285,1358357366
285,1136456065
285,1220546659
285,1211765466
285,1153318655
285,1176479244
285,1003549865
285,1331460929
285,897066655
285,859617386
285,1166535094
285,1026592753
285,1289886429
285,1036955648
285,1416954225
285,1211475688
285,1184586385
285,1340015978
285,1232410864
285,1030197234
285,1344947049
285,1435910095
285,1358532768
285,920968320
285,1389470895
285,1116806937
285,1159829315
285,1032276563
285,1189169162
285,827753991
285,1286420275
285,1114263292
285,906319053
285,1131884349
285,1198924491
285,1130250766
285,1001316025
285,1218540337
285,1159052633
285,1269150698
285,1309088498
285,1068243219
290,1113649884
290,1340284154
290,1084407311
290,1365615757
290,1283561894
290,1217648192
290,1344286006
290,1145250056
290,1361738268
290,1107724237
290,1178402833
290,1120475676
290,913295381
290,1489691082
290,818876466
290,1327759408
290,1337235019
290,1296942379
290,1210769470
290,1318614658
290,1368298211
290,1413062484
290,1123575647
290,1397327926
290,1221410689
290,1274689172
290,1537689638
290,1335631979
290,1121185236
290,1250638850
290,1533558885
290,1112990734
290,1455769310
290,1038781482
290,1318439952
290,1211543232
290,1241677609
290,1468187104
290,1261937540
290,1443326369
290,1150059246
290,1176094989
290,1250491745
290,1214389215
290,1207778499
290,1142911072
290,1301803587
290,1039277666
290,1083623168
290,1120518576
290,1279656662
290,1205031333
290,1322242295
290,1255900697
290,1282991346
290,1405367584
290,1243663361
290,1330350309
290,1370769697
290,1285120775
290,1099600610
290,1519417426
290,1139014765
290,1088415301
290,1050934418
290,1272070224
290,1147930339
290,1282874531
290,1272750458
290,925034396
290,1282627533
290,1227320755
290,1237414541
290,1287768885
290,1284697573
290,1233170599
290,1535595816
290,1672052328
290,1319568026
290,1243844469
290,1370197008
290,1401736909
290,1093978806
290,1075538583
290,1639987058
290,1201430106
290,1276148727
290,1103441885
290,1119869825
290,972370878
290,1649405402
290,1278461756
290,1363256629
290,1069944646
290,1271392751
290,1122622037
290,1265768217
290,1382011910
290,1019970290
290,1276849388
295,1352023184
295,1420331741
295,1401221031
295,1289174680
295,1116825825
295,1549758461
295,1466450134
295,1271296861
295,1634313538
295,1593008629
295,1451201407
295,1348162635
295,1338094292
295,1396674773
295,1350220649
295,1422159979
295,1669616528
295,1349748412
295,1199531717
295,1571665038
295,1370756163
295,1589910025
295,1494192487
295,1533356967
295,1188682653
295,1426048722
295,1095845420
295,1527296989
295,1223082222
295,1188086451
295,1384907763
295,1181360635
295,1344345276
295,1193836341
295,1354645530
295,1441246209
295,1295344574
295,1317198238
295,1575924546
295,1563361918
295,1455012366
295,1425344533
295,1323721581
295,1446197086
295,1813578118
295,1081902916
295,1413294586
295,1417759698
295,1173122721
295,1419179965
295,1784710046
295,1711745227
295,1187734513
295,1280607129
295,1322019216
295,1329187303
295,1376162138
295,1134821991
295,1070915316
295,1113463250
295,1190916177
295,1302673449
295,1364305439
295,1312522101
295,1074156536
295,1395776438
295,1283583290
295,1153900733
295,1306555632
295,1279164935
295,1102554548
295,1199511844
295,1243627050
295,1771170766
295,1522918354
295,1235568084
295,1515690508
295,1134978156
295,1444862232
295,1363579217
295,1212755663
295,1685615631
295,1396810183
295,1199671594
295,1073990161
295,1072644299
295,1500596155
295,1086111210
295,1471147273
295,1305834598
295,1019024673
295,1197216189
295,1483973328
295,1492874071
295,1424815665
295,1675447805
295,1088758646
295,1413902652
295,1618601100
295,1330436567
300,1772903137
300,1631018996
300,1509659759
300,1421390943
300,1362830838
300,1558458843
300,1551472082
300,1421782931
300,1295084714
300,1184643815
300,1611669966
300,1481152130
300,1378774136
300,1341592482
300,1454592567
300,1512564127
300,1840259450
300,1354487752
300,1436548288
300,1321334064
300,1752913205
300,1456503655
300,1728784787
300,1300526321
300,1258072879
300,1452853712
300,1623898345
300,1286743616
300,1437358184
300,1480566428
300,1627737552
300,1548423935
300,1264805960
300,1552568966
300,1302428202
300,1387267988
300,1900243495
300,1332682971
300,1481213654
300,1358733139
300,1402732421
300,1640248744
300,1643781878
300,1508099862
300,1520248423
300,1513829201
300,1379381927
300,1409172579
300,1686308710
300,1681400113
300,1562794040
300,1580673883
300,1322382681
300,1515678547
300,1425424149
300,1447645476
300,1529768743
300,1704502626
300,1530967955
300,1757151782
300,1741533597
300,1571902635
300,1381614822
300,1687949634
300,1837562826
300,1356918230
300,1519654281
300,1248934785
300,1516227675
300,1595338779
300,996742084
300,1424207244
300,1274677242
300,1473399960
300,1581734871
300,1433036693
300,1252089126
300,1121655126
300,1522570063
300,1495116211
300,1497746069
300,1210988401
300,1354400137
300,1518999528
300,1363650167
300,1553722472
300,1366581469
300,1573095276
300,1336178378
300,1288615660
300,1568416049
300,1639249764
300,1731219030
300,1055497718
300,1281041534
300,1472883096
300,1438508471
300,1270512010
300,1718062258
300,1516074183
